time_step,x=0.0000,x=0.0092,x=0.0183,x=0.0275,x=0.0367,x=0.0459,x=0.0550,x=0.0642,x=0.0734,x=0.0826,x=0.0917,x=0.1009,x=0.1101,x=0.1193,x=0.1284,x=0.1376,x=0.1468,x=0.1560,x=0.1651,x=0.1743,x=0.1835,x=0.1927,x=0.2018,x=0.2110,x=0.2202,x=0.2294,x=0.2385,x=0.2477,x=0.2569,x=0.2661,x=0.2752,x=0.2844,x=0.2936,x=0.3028,x=0.3119,x=0.3211,x=0.3303,x=0.3394,x=0.3486,x=0.3578,x=0.3670,x=0.3761,x=0.3853,x=0.3945,x=0.4037,x=0.4128,x=0.4220,x=0.4312,x=0.4404,x=0.4495,x=0.4587,x=0.4679,x=0.4771,x=0.4862,x=0.4954,x=0.5046,x=0.5138,x=0.5229,x=0.5321,x=0.5413,x=0.5505,x=0.5596,x=0.5688,x=0.5780,x=0.5872,x=0.5963,x=0.6055,x=0.6147,x=0.6239,x=0.6330,x=0.6422,x=0.6514,x=0.6606,x=0.6697,x=0.6789,x=0.6881,x=0.6972,x=0.7064,x=0.7156,x=0.7248,x=0.7339,x=0.7431,x=0.7523,x=0.7615,x=0.7706,x=0.7798,x=0.7890,x=0.7982,x=0.8073,x=0.8165,x=0.8257,x=0.8349,x=0.8440,x=0.8532,x=0.8624,x=0.8716,x=0.8807,x=0.8899,x=0.8991,x=0.9083,x=0.9174,x=0.9266,x=0.9358,x=0.9450,x=0.9541,x=0.9633,x=0.9725,x=0.9817,x=0.9908,x=1.0000
142,1.3887943864964021e-11,7.294932007566275e-11,1.78320831128587e-10,4.2764059463383325e-10,1.0084374891066268e-09,2.3383793761301104e-09,5.331836492624435e-09,1.195458377158641e-08,2.6356504330865727e-08,5.7139547744149743e-08,1.2180955473790824e-07,2.5534150061001703e-07,5.263284819621462e-07,1.066811441735352e-06,2.1262468138600768e-06,4.16710802195642e-06,8.030649996769617e-06,1.5218125424895161e-05,2.835734705464517e-05,5.1959280178229604e-05,9.361647461378449e-05,0.00016585581289428695,0.00028893128577202527,0.0004949233166241839,0.0008335880358302072,0.0013804516971080013,0.0022476377874383496,0.00359779647525964,0.005661208854623903,0.008755577536082727,0.01330710297629448,0.019870121002696386,0.029140865898029743,0.041959027922225056,0.05928919220561776,0.0821738593019241,0.11165176520261644,0.14864080718483436,0.1937943775844832,0.24735178686443104,0.3090137436308138,0.3778769665612847,0.45245349346471625,0.5307803624203886,0.6106005519288809,0.6895765447224589,0.7654917729085454,0.8364039164053462,0.9007320383685807,0.9572784585975478,1.005199618209607,1.0439457538067947,1.073188360955024,1.0927501172020457,1.102546843926941,1.102546843926941,1.0927501172020455,1.073188360955024,1.0439457538067944,1.0051996182096066,0.9572784585975473,0.9007320383685807,0.8364039164053458,0.7654917729085445,0.6895765447224586,0.6106005519288809,0.5307803624203881,0.4524534934647154,0.3778769665612844,0.3090137436308138,0.24735178686443066,0.1937943775844827,0.14864080718483408,0.11165176520261642,0.08217385930192392,0.05928919220561754,0.041959027922224924,0.029140865898029743,0.019870121002696355,0.013307102976294423,0.008755577536082705,0.005661208854623899,0.0035977964752596276,0.0022476377874383387,0.0013804516971079972,0.0008335880358302072,0.000494923316624182,0.000288931285772023,0.0001658558128942866,9.361647461378448e-05,5.195928017822933e-05,2.8357347054644937e-05,1.521812542489511e-05,8.030649996769617e-06,4.167108021956409e-06,2.126246813860061e-06,1.0668114417353436e-06,5.26328481962146e-07,2.5534150061001666e-07,1.2180955473790702e-07,5.7139547744149485e-08,2.6356504330865727e-08,1.1954583771586331e-08,5.331836492624404e-09,2.3383793761301018e-09,1.0084374891066266e-09,4.276405946338317e-10,1.7832083112858577e-10,7.294932007566222e-11,1.3887943864964021e-11
143,1.3887943864964021e-11,7.333456543187526e-11,1.7926685382408244e-10,4.2990737630195153e-10,1.0137783235272873e-09,2.3507534596761154e-09,5.360028198810917e-09,1.2017742577341663e-08,2.6495643863018682e-08,5.7440967072111426e-08,1.2245164403757327e-07,2.5668650402237636e-07,5.290989604658537e-07,1.0724230768460552e-06,2.13742385985798e-06,4.188999105094664e-06,8.072810858604255e-06,1.5297971356329348e-05,2.8506041806555713e-05,5.223157254321946e-05,9.410678154062746e-05,0.00016672394621991885,0.0002904426862864675,0.0004975105161987033,0.0008379422563492199,0.0013876558002452713,0.0022593537341028414,0.0036165211428686454,0.005690609993387097,0.008800914536467877,0.013375721856026835,0.019971986025244685,0.029289048676575145,0.04217001927728691,0.05958284060495909,0.08257269327130998,0.11217946167452168,0.14931966823833243,0.19464190658074526,0.24837679516341,0.31021277433602884,0.3792320237023638,0.4539319479995944,0.5323374238275934,0.6121839920411616,0.6911327264700242,0.7669717375839963,0.8377684096288979,0.9019547906744254,0.958347557498491,1.0061172191418197,1.0447265880927208,1.0738575230580067,1.093340518405576,1.1030965783138391,1.1030965783138391,1.0933405184055758,1.0738575230580067,1.0447265880927206,1.0061172191418193,0.9583475574984905,0.9019547906744254,0.8377684096288975,0.7669717375839954,0.6911327264700239,0.6121839920411616,0.5323374238275929,0.4539319479995936,0.3792320237023635,0.31021277433602884,0.2483767951634096,0.19464190658074476,0.14931966823833215,0.11217946167452167,0.0825726932713098,0.059582840604958866,0.04217001927728678,0.029289048676575145,0.019971986025244654,0.013375721856026777,0.008800914536467854,0.005690609993387092,0.003616521142868633,0.00225935373410283,0.0013876558002452672,0.0008379422563492199,0.0004975105161987015,0.00029044268628646523,0.0001667239462199185,9.410678154062745e-05,5.223157254321919e-05,2.8506041806555475e-05,1.5297971356329294e-05,8.072810858604255e-06,4.188999105094653e-06,2.1374238598579642e-06,1.0724230768460467e-06,5.290989604658535e-07,2.56686504022376e-07,1.2245164403757205e-07,5.744096707211117e-08,2.6495643863018682e-08,1.2017742577341584e-08,5.3600281988108844e-09,2.3507534596761068e-09,1.013778323527287e-09,4.2990737630195e-10,1.7926685382408122e-10,7.333456543187473e-11,1.3887943864964021e-11
144,1.3887943864964021e-11,7.372183559082378e-11,1.8021789481564453e-10,4.321861729049065e-10,1.0191474426229166e-09,2.3631930209959166e-09,5.388368961010873e-09,1.2081235053548178e-08,2.6635517906358357e-08,5.774397637863033e-08,1.2309711784932182e-07,2.5803859198953626e-07,5.318840217541111e-07,1.078064229444173e-06,2.148659658691672e-06,4.211005185632916e-06,8.115193058294805e-06,1.5378236206497054e-05,2.8655516221185467e-05,5.250529176629115e-05,9.459965615427626e-05,0.00016759662287872955,0.00029196199090492715,0.0005001112344926828,0.0008423192048196669,0.001394897455219189,0.0022711306352955632,0.003635342968265747,0.0057201630998275025,0.00884648456904846,0.013444690609906643,0.020074364491590942,0.029437966284566578,0.042382033340656836,0.05987786823193663,0.08297332167635037,0.11270939840692608,0.15000119556824126,0.1954924361471463,0.24940496237023818,0.31141486812128666,0.3805897456539431,0.45541236949108344,0.5338955174839799,0.6137674058695278,0.6926878370242789,0.7684497287542617,0.8391302618248286,0.9031745091751088,0.9594134917392368,1.007031731992542,1.0455045392760842,1.074524049753776,1.093928497557494,1.103644012464274,1.103644012464274,1.0939284975574939,1.074524049753776,1.045504539276084,1.0070317319925415,0.9594134917392364,0.9031745091751088,0.8391302618248283,0.7684497287542608,0.6926878370242786,0.6137674058695278,0.5338955174839793,0.45541236949108255,0.38058974565394277,0.31141486812128666,0.2494049623702378,0.1954924361471458,0.15000119556824099,0.11270939840692606,0.08297332167635019,0.05987786823193641,0.042382033340656704,0.029437966284566578,0.02007436449159091,0.013444690609906586,0.008846484569048437,0.005720163099827498,0.0036353429682657343,0.0022711306352955515,0.0013948974552191846,0.0008423192048196669,0.0005001112344926809,0.0002919619909049249,0.0001675966228787292,9.459965615427625e-05,5.250529176629087e-05,2.8655516221185226e-05,1.5378236206497e-05,8.115193058294805e-06,4.211005185632905e-06,2.1486596586916565e-06,1.0780642294441644e-06,5.318840217541109e-07,2.580385919895359e-07,1.230971178493206e-07,5.774397637863007e-08,2.6635517906358357e-08,1.2081235053548099e-08,5.38836896101084e-09,2.363193020995908e-09,1.0191474426229164e-09,4.3218617290490495e-10,1.8021789481564332e-10,7.372183559082325e-11,1.3887943864964021e-11
145,1.3887943864964021e-11,7.411114120109046e-11,1.8117398071949062e-10,4.3447704812428966e-10,1.024544996180914e-09,2.375698406553115e-09,5.416859567287963e-09,1.214506296293689e-08,2.6776130338203245e-08,5.80485840505267e-08,1.23745994012678e-07,2.5939780182696417e-07,5.346837425831668e-07,1.0837350547888515e-06,2.159954519190318e-06,4.23312686765271e-06,8.157797757788523e-06,1.545892217319003e-05,2.8805774386324202e-05,5.278044532362842e-05,9.509511189908513e-05,0.00016847386664099788,0.0002934892409424071,0.0005027255420847473,0.0008467189997079086,0.0014021768573140314,0.002282968806940421,0.0036542624525122873,0.005749868951885784,0.008892288813702312,0.013514010980917762,0.02017725889959459,0.029587622175547508,0.04259507468403028,0.06017428081887503,0.08337575121687729,0.11324158250923652,0.15068539567838687,0.19634597073144186,0.2504362892021182,0.3126200204920055,0.3819501219488143,0.45689474188943435,0.5354546234052806,0.6153507720760583,0.6942418565468667,0.7699257304711786,0.8404894623352944,0.9043911887520845,0.9604762610323038,1.0079431600488593,1.0462796128604885,1.07518794764613,1.0945140616544144,1.1041891534537176,1.1041891534537176,1.0945140616544142,1.07518794764613,1.0462796128604883,1.0079431600488589,0.9604762610323033,0.9043911887520845,0.8404894623352941,0.7699257304711777,0.6942418565468663,0.6153507720760583,0.53545462340528,0.45689474188943346,0.38195012194881395,0.3126200204920055,0.2504362892021178,0.19634597073144136,0.1506853956783866,0.11324158250923651,0.08337575121687711,0.060174280818874805,0.04259507468403015,0.029587622175547508,0.02017725889959456,0.013514010980917705,0.00889228881370229,0.005749868951885779,0.0036542624525122747,0.0022829688069404093,0.0014021768573140268,0.0008467189997079086,0.0005027255420847455,0.00029348924094240483,0.00016847386664099753,9.509511189908511e-05,5.2780445323628145e-05,2.8805774386323962e-05,1.5458922173189976e-05,8.157797757788523e-06,4.233126867652699e-06,2.1599545191903024e-06,1.0837350547888428e-06,5.346837425831666e-07,2.593978018269638e-07,1.2374599401267678e-07,5.8048584050526434e-08,2.6776130338203245e-08,1.2145062962936809e-08,5.4168595672879306e-09,2.3756984065531063e-09,1.0245449961809137e-09,4.344770481242881e-10,1.811739807194894e-10,7.411114120108993e-11,1.3887943864964021e-11
146,1.3887943864964021e-11,7.45024929672906e-11,1.8213513829298725e-10,4.367800659792025e-10,1.0299711347818757e-09,2.388269964644488e-09,5.445500809872206e-09,1.220922807755064e-08,2.691748505633863e-08,5.835479851885815e-08,1.2439829046119382e-07,2.6076417104666813e-07,5.374982001132624e-07,1.0894357089558608e-06,2.171308751806364e-06,4.255364758408703e-06,8.200626125132183e-06,1.5540031465729565e-05,2.8956820411191587e-05,5.305704073057975e-05,9.559316228977911e-05,0.00016935570140129465,0.0002950244779296509,0.0005053535099213773,0.0008511417600960448,0.0014094942028248611,0.0022948685665861715,0.003673280099221703,0.005779728331406455,0.008938328456095334,0.013583684720303866,0.02028067175834089,0.029738019817351045,0.042809147895650865,0.060472084114507905,0.08377998860431882,0.11377602109046285,0.1513722750514186,0.19720251473164677,0.25147077629530695,0.3138282268480999,0.38331314200712097,0.45837904904985977,0.5370147215538421,0.6169340693252662,0.6957947652565265,0.7713997268829689,0.8418460006152344,0.9056048243940199,0.9615358651770274,1.008851506658645,1.0470518143862155,1.075849223357473,1.095097217700418,1.104732008360024,1.104732008360024,1.0950972177004177,1.075849223357473,1.0470518143862153,1.0088515066586445,0.9615358651770269,0.9056048243940199,0.8418460006152341,0.771399726882968,0.6957947652565262,0.6169340693252662,0.5370147215538416,0.4583790490498589,0.38331314200712063,0.3138282268480999,0.25147077629530656,0.19720251473164627,0.15137227505141831,0.11377602109046284,0.08377998860431864,0.06047208411450768,0.04280914789565073,0.029738019817351045,0.02028067175834086,0.013583684720303807,0.008938328456095311,0.0057797283314064505,0.0036732800992216904,0.0022948685665861598,0.0014094942028248564,0.0008511417600960448,0.0005053535099213755,0.0002950244779296486,0.0001693557014012943,9.55931622897791e-05,5.305704073057947e-05,2.8956820411191343e-05,1.554003146572951e-05,8.200626125132183e-06,4.255364758408692e-06,2.171308751806348e-06,1.0894357089558522e-06,5.374982001132621e-07,2.607641710466677e-07,1.2439829046119257e-07,5.8354798518857884e-08,2.691748505633863e-08,1.2209228077550558e-08,5.445500809872173e-09,2.3882699646444792e-09,1.0299711347818755e-09,4.3678006597920095e-10,1.82135138292986e-10,7.450249296729007e-11,1.3887943864964021e-11
147,1.3887943864964021e-11,7.489590165036767e-11,1.8310139443539862e-10,4.3909529082804535e-10,1.0354260098037965e-09,2.4009080454096877e-09,5.474293485182008e-09,1.2273732178793372e-08,2.7059585979124624e-08,5.8662628259152994e-08,1.250540252229448e-07,2.621377373582318e-07,5.403274719107594e-07,1.0951663488418902e-06,2.182722668624069e-06,4.277719468345339e-06,8.243679334504097e-06,1.5621566305026956e-05,2.91086584265495e-05,5.333508554186335e-05,9.60938209118222e-05,0.00017024215117913188,0.0002965677436142669,0.0005079952093188197,0.0008555876056850968,0.0014168496890627077,0.0023068302334146467,0.0036923964145721875,0.00580974202415665,0.008984604687707948,0.013653713587603181,0.020384605588181767,0.02988916269213894,0.04302425758032988,0.06077128388394731,0.08418604056157551,0.11431272125895739,0.15206184014839177,0.1980620724955002,0.2525084242045897,0.3150394824836627,0.3846787951364494,0.4598652747331267,0.5385757918396278,0.6185172762852491,0.6973465434300689,0.7728717022348037,0.843199866232459,0.9068154111965006,0.9625923040590547,1.0097567752300083,1.047821149429732,1.0765078835284176,1.0956779727067332,1.1052725842631528,1.1052725842631528,1.095677972706733,1.0765078835284176,1.0478211494297318,1.0097567752300078,0.9625923040590543,0.9068154111965006,0.8431998662324587,0.7728717022348028,0.6973465434300685,0.6185172762852491,0.5385757918396272,0.45986527473312583,0.3846787951364491,0.3150394824836627,0.2525084242045893,0.1980620724954997,0.1520618401483915,0.11431272125895738,0.08418604056157533,0.060771283883947085,0.043024257580329746,0.02988916269213894,0.020384605588181736,0.013653713587603122,0.008984604687707926,0.005809742024156646,0.003692396414572175,0.002306830233414635,0.001416849689062703,0.0008555876056850968,0.0005079952093188178,0.00029656774361426464,0.00017024215117913152,9.609382091182219e-05,5.333508554186307e-05,2.9108658426549255e-05,1.56215663050269e-05,8.243679334504097e-06,4.277719468345328e-06,2.182722668624053e-06,1.0951663488418815e-06,5.403274719107592e-07,2.621377373582314e-07,1.2505402522294356e-07,5.866262825915272e-08,2.7059585979124624e-08,1.2273732178793291e-08,5.474293485181975e-09,2.400908045409679e-09,1.0354260098037963e-09,4.390952908280438e-10,1.8310139443539738e-10,7.489590165036714e-11,1.3887943864964021e-11
148,1.3887943864964021e-11,7.52913780678898e-11,1.8407277618863902e-10,4.414227873703155e-10,1.0409097734262912e-09,2.413613000840993e-09,5.503238393846302e-09,1.2338577057479583e-08,2.7202437045604758e-08,5.8972081791644804e-08,1.2571321642102826e-07,2.6351853866985526e-07,5.431716359502765e-07,1.1009271321688654e-06,2.1941965833680838e-06,4.3001916111136075e-06,8.286958566246298e-06,1.5703528923644305e-05,2.9261292584814947e-05,5.361458735177342e-05,9.659710142178732e-05,0.0001711332401196153,0.00029811907996185876,0.000510650711965008,0.0008600566567982053,0.0014242435143597759,0.002318854128249021,0.0037116119073194167,0.005839910819844979,0.009031118705861652,0.013724099350683333,0.020489062920776686,0.03004105429644045,0.04324040835946535,0.06107188590865203,0.0845939138228952,0.1148516901221521,0.15275409740834792,0.19892464831992998,0.2535492334027555,0.3162537825866523,0.38604707053192805,0.4613534026061591,0.5401378141212272,0.6201003716288387,0.698897171403345,0.77434164086936,0.8445510488677295,0.9080229443617287,0.9636455776498355,1.0106589692307437,1.0485876236032003,1.0771639348173874,1.0962563336914206,1.1058108882448967,1.1058108882448967,1.0962563336914204,1.0771639348173874,1.0485876236032001,1.0106589692307433,0.963645577649835,0.9080229443617287,0.8445510488677291,0.7743416408693591,0.6988971714033446,0.6201003716288387,0.5401378141212266,0.4613534026061582,0.3860470705319277,0.3162537825866523,0.2535492334027551,0.19892464831992948,0.15275409740834764,0.11485169012215209,0.08459391382289502,0.061071885908651806,0.043240408359465216,0.03004105429644045,0.020489062920776655,0.013724099350683274,0.009031118705861629,0.005839910819844974,0.003711611907319404,0.0023188541282490095,0.001424243514359771,0.0008600566567982053,0.0005106507119650061,0.0002981190799618565,0.00017113324011961494,9.65971014217873e-05,5.361458735177314e-05,2.9261292584814703e-05,1.570352892364425e-05,8.286958566246298e-06,4.3001916111135965e-06,2.194196583368068e-06,1.1009271321688567e-06,5.431716359502763e-07,2.6351853866985484e-07,1.2571321642102702e-07,5.897208179164453e-08,2.7202437045604758e-08,1.2338577057479502e-08,5.503238393846269e-09,2.4136130008409842e-09,1.040909773426291e-09,4.4142278737031397e-10,1.8407277618863778e-10,7.529137806788927e-11,1.3887943864964021e-11
149,1.3887943864964021e-11,7.568893309434799e-11,1.850493107380292e-10,4.4376262064841506e-10,1.0464225786348396e-09,2.42638518479311e-09,5.532336340726811e-09,1.2403764513884026e-08,2.7346042215615174e-08,5.92831676815082e-08,1.26375882274064e-07,2.649066130894009e-07,5.460307706168379e-07,1.1067182174882891e-06,2.2057308114120718e-06,4.322781803587884e-06,8.330465006896893e-06,1.5785921565855632e-05,2.9414727060173565e-05,5.389555379438732e-05,9.71030175477283e-05,0.0001720289924941003,0.0002996785291571611,0.0005133200899214933,0.0008645490343838458,0.0014316758780746795,0.002330940573562117,0.003730927088809333,0.0058702355121404565,0.009077871713745684,0.013794843785776277,0.02059404629913358,0.03019369814119109,0.043457604871060644,0.06137389598639496,0.08500361513374588,0.11539293478629326,0.1534490532478923,0.19979024645051535,0.25459320428007487,0.3174711222385866,0.3874179572763362,0.4628434162426495,0.5417007682068702,0.6216833340347494,0.7004466295722093,0.775809527227366,0.8458995383148283,0.9092274191982159,0.9646956860061119,1.0115580921877814,1.0493512425539886,1.0778173839002234,1.0968323076790585,1.1063469273886117,1.1063469273886117,1.0968323076790583,1.0778173839002234,1.0493512425539884,1.011558092187781,0.9646956860061114,0.9092274191982159,0.845899538314828,0.7758095272273651,0.7004466295722089,0.6216833340347494,0.5417007682068696,0.46284341624264863,0.3874179572763359,0.3174711222385866,0.2545932042800745,0.19979024645051485,0.15344905324789201,0.11539293478629324,0.0850036151337457,0.06137389598639474,0.04345760487106051,0.03019369814119109,0.02059404629913355,0.013794843785776218,0.009077871713745661,0.005870235512140452,0.0037309270888093203,0.002330940573562105,0.0014316758780746747,0.0008645490343838458,0.0005133200899214914,0.00029967852915715885,0.00017202899249409994,9.710301754772828e-05,5.389555379438704e-05,2.941472706017332e-05,1.5785921565855578e-05,8.330465006896893e-06,4.322781803587873e-06,2.205730811412056e-06,1.1067182174882804e-06,5.460307706168377e-07,2.6490661308940047e-07,1.2637588227406277e-07,5.928316768150793e-08,2.7346042215615174e-08,1.2403764513883944e-08,5.532336340726778e-09,2.4263851847931013e-09,1.0464225786348394e-09,4.4376262064841345e-10,1.8504931073802796e-10,7.568893309434746e-11,1.3887943864964021e-11
150,1.3887943864964021e-11,7.608857766145572e-11,1.860310254130568e-10,4.461148560494679e-10,1.0519645792250543e-09,2.4392249529930274e-09,5.5615881349404216e-09,1.246929635779169e-08,2.7490405469894356e-08,5.959589453909591e-08,1.2704204109669791e-07,2.663019989254451e-07,5.489049547080342e-07,1.1125397641856046e-06,2.2173256697873758e-06,4.3454906658828595e-06,8.374199849222588e-06,1.586874648770831e-05,2.9568966048693703e-05,5.417799254377394e-05,9.761158308955374e-05,0.0001729294327008513,0.0003012461336051817,0.0005160034156253846,0.0008690648600190587,0.0014391469805977019,0.002343089893484751,0.0037503424729909865,0.005900716898691524,0.009124864920443777,0.013865948677513333,0.020699558277649806,0.030347097751771263,0.04367585176974259,0.06167731993122937,0.08541515125068677,0.11593646235617362,0.1541467140607692,0.20065887108094893,0.2556403371437793,0.3186914964142421,0.3887914443402222,0.4643352991236805,0.5432646338554478,0.623266142188727,0.7019948983934762,0.7772753458481382,0.8472453244806207,0.9104288311204699,0.9657426292694052,1.012454147686636,1.0501120119641854,1.0784682374697938,1.0974059017004323,1.1068807087789492,1.1068807087789492,1.097405901700432,1.0784682374697938,1.0501120119641851,1.0124541476866356,0.9657426292694048,0.9104288311204699,0.8472453244806204,0.7772753458481373,0.7019948983934758,0.623266142188727,0.5432646338554472,0.4643352991236796,0.3887914443402219,0.3186914964142421,0.25564033714377893,0.20065887108094843,0.15414671406076894,0.11593646235617361,0.08541515125068659,0.06167731993122915,0.04367585176974246,0.030347097751771263,0.020699558277649775,0.013865948677513274,0.009124864920443754,0.00590071689869152,0.003750342472990974,0.002343089893484739,0.001439146980597697,0.0008690648600190587,0.0005160034156253828,0.0003012461336051794,0.00017292943270085095,9.761158308955373e-05,5.4177992543773665e-05,2.956896604869346e-05,1.5868746487708254e-05,8.374199849222588e-06,4.3454906658828485e-06,2.21732566978736e-06,1.112539764185596e-06,5.48904954708034e-07,2.663019989254447e-07,1.2704204109669667e-07,5.959589453909564e-08,2.7490405469894356e-08,1.2469296357791608e-08,5.561588134940388e-09,2.4392249529930187e-09,1.051964579225054e-09,4.461148560494663e-10,1.8603102541305555e-10,7.608857766145518e-11,1.3887943864964021e-11
151,1.3887943864964021e-11,7.649032275845024e-11,1.8701794768814076e-10,4.4847955930714705e-10,1.0575359298069695e-09,2.4521326630499214e-09,5.590994589881682e-09,1.2535174408548039e-08,2.7635530810193482e-08,5.991027102017703e-08,1.2771171130010794e-07,2.6770473468833546e-07,5.517942674361931e-07,1.1183919324845813e-06,2.2289814771917316e-06,4.368318821370564e-06,8.418164292251378e-06,1.5952005957084807e-05,2.9724013768441128e-05,5.446191131420311e-05,9.812281191940293e-05,0.00017383458526570457,0.0003028219359323492,0.0005187007618912993,0.0008736042559126978,0.0014466570233560832,0.0023553024138141224,0.0037698585764294416,0.005931355781145146,0.00917209954096102,0.013937415818960325,0.020805601422153156,0.03050125666804474,0.04389515372677911,0.06198216357345407,0.08582852894123767,0.11648227993486218,0.15484708621743476,0.20153052635249744,0.25669063221754274,0.3199148999813599,0.3901675205820303,0.4658290346383547,0.5448293907775373,0.624848774784696,0.7035419583858694,0.7787390813701083,0.8485883973851069,0.9116271756486749,0.9667864076655007,1.0133471393708584,1.0508699375501143,1.079116502235604,1.0979771227922261,1.1074122395015904,1.1074122395015904,1.097977122792226,1.079116502235604,1.050869937550114,1.013347139370858,0.9667864076655003,0.9116271756486749,0.8485883973851066,0.7787390813701074,0.7035419583858691,0.624848774784696,0.5448293907775368,0.4658290346383538,0.39016752058202997,0.3199148999813599,0.25669063221754235,0.20153052635249694,0.15484708621743448,0.11648227993486217,0.08582852894123749,0.06198216357345385,0.04389515372677897,0.03050125666804474,0.020805601422153125,0.013937415818960266,0.009172099540960998,0.005931355781145141,0.003769858576429429,0.00235530241381411,0.0014466570233560784,0.0008736042559126978,0.0005187007618912974,0.00030282193593234686,0.00017383458526570422,9.812281191940292e-05,5.4461911314202824e-05,2.9724013768440884e-05,1.5952005957084753e-05,8.418164292251378e-06,4.368318821370553e-06,2.2289814771917155e-06,1.1183919324845726e-06,5.517942674361929e-07,2.6770473468833504e-07,1.2771171130010667e-07,5.991027102017676e-08,2.7635530810193482e-08,1.2535174408547954e-08,5.590994589881648e-09,2.4521326630499127e-09,1.0575359298069693e-09,4.484795593071454e-10,1.870179476881395e-10,7.64903227584497e-11,1.3887943864964021e-11
152,1.3887943864964021e-11,7.689417943239546e-11,1.8801010518339983e-10,4.508567965035109e-10,1.0631367858093548e-09,2.4651086744651144e-09,5.620556523245417e-09,1.2601400495109505e-08,2.778142225938732e-08,6.022630582617658e-08,1.2838491139251297e-07,2.6911485909125324e-07,5.546987884305623e-07,1.1242748834517246e-06,2.240698553998026e-06,4.3912668966974715e-06,8.462359541305417e-06,1.603570225376478e-05,2.9879874459594315e-05,5.474731786035609e-05,9.863671798202356e-05,0.00017474447484273447,0.00030440597898766697,0.0005214122019133237,0.0008781673449086936,0.0014542062088193331,0.002367578462022241,0.003789475918318739,0.005962152965165991,0.009219576796250826,0.014009247011652808,0.020912178309942894,0.030656178444397025,0.044115515430096355,0.06228843275957756,0.08624375498374637,0.11703039462343139,0.1555501760646271,0.2024052163534615,0.257744089640965,0.3211413277003572,0.3915461747482372,0.4673246060844349,0.5463950186364342,0.6264312105259063,0.7050877901309649,0.7802007185313403,0.8499287471614657,0.912822448408367,0.9678270215039301,1.0142370709414863,1.051625025061852,1.079762184923411,1.0985459779967168,1.107941526642984,1.107941526642984,1.0985459779967166,1.079762184923411,1.0516250250618517,1.0142370709414859,0.9678270215039296,0.912822448408367,0.8499287471614654,0.7802007185313394,0.7050877901309646,0.6264312105259063,0.5463950186364337,0.467324606084434,0.3915461747482369,0.3211413277003572,0.2577440896409646,0.202405216353461,0.15555017606462682,0.11703039462343137,0.08624375498374619,0.062288432759577336,0.04411551543009622,0.030656178444397025,0.020912178309942863,0.014009247011652749,0.009219576796250803,0.005962152965165985,0.003789475918318726,0.0023675784620222286,0.0014542062088193284,0.0008781673449086936,0.0005214122019133219,0.00030440597898766464,0.00017474447484273412,9.863671798202355e-05,5.4747317860355796e-05,2.987987445959407e-05,1.6035702253764727e-05,8.462359541305417e-06,4.3912668966974605e-06,2.24069855399801e-06,1.124274883451716e-06,5.546987884305621e-07,2.691148590912528e-07,1.2838491139251167e-07,6.022630582617632e-08,2.778142225938732e-08,1.260140049510942e-08,5.620556523245383e-09,2.4651086744651057e-09,1.0631367858093546e-09,4.508567965035092e-10,1.8801010518339856e-10,7.689417943239492e-11,1.3887943864964021e-11
